cites,authors,title,year,source,publisher,article_url,cites_url,gs_rank,query_date,type,doi,ecc,cites_per_year,cites_per_author,author_count,age,abstract,full_text_url,related_url,source_file,query,papers,citations,years,cites_year,cites_paper,cites_author,papers_author,authors_paper,h_index,g_index,hc_index,h_i_index,h_i_norm,awcr,aw_index,awc_rp_a,e_index,hm_index,cites_author_year,h_i_annual,h_coverage,g_coverage,star_count,year_first,year_last,acc1,acc2,acc5,acc20,h_a,tool_name,study_id,double_code,topic_cat,tool_use_type
0,"M Sippel, S Hawbaker, MZ Root, J Sippel, ...",Higher Environmental Injustice Correlates With Worse Asthma Control Test Scores in Adults With Asthma,2025,American Journal of …,atsjournals.org,https://www.atsjournals.org/doi/abs/10.1164/ajrccm.2025.211.Abstracts.A7124,NA,8,2025-09-15,NA,10.1164/ajrccm.2025.211.Abstracts.A7124,0,0,0,5,1,… Rationale: Instruments including the Environmental Justice Index (EJI) and Social … clinic at an academic medical center between July 2022 and June 2024. EJI and SVI scores were …,NA,https://scholar.google.com/scholar?q=related:v02Vw3XZf2MJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1812,TRUE,NA,NA
0,KY Moore,Environmental Justice,NA,Beyond Health Capacity,taylorfrancis.com,https://www.taylorfrancis.com/chapters/edit/10.4324/9781003535768-7/environmental-justice-katera-moore,NA,36,2025-09-15,NA,10.4324/9781003535768-7,0,0,0,1,NA,"… In 2024, ten houses collapsed into the Atlantic Ocean on North … CDC’s Environmental Justice Index and other indicators that map … Comprehensive plans and building code updates must …",NA,https://scholar.google.com/scholar?q=related:tHjbt_yiviwJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1803,TRUE,NA,NA
0,"A Dyer, KA Byers, J Buckley, D German, MH Murray",Inequality in Exposure and Knowledge Drives Vulnerability to Rat-Associated Leptospirosis: A. Dyer et al.,2025,EcoHealth,Springer,https://link.springer.com/article/10.1007/s10393-025-01735-9,NA,93,2025-09-15,NA,10.1007/s10393-025-01735-9,0,0,0,5,1,"… of race, socioeconomic status, and environmental health (Taeuber and Taeuber 1964; Sandoval … measures of environmental burdens through the Environmental Justice Index (EJI). The …",NA,https://scholar.google.com/scholar?q=related:cztUh1TgcNcJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1754,TRUE,NA,NA
0,L Zhang,Environmental Justice,2025,Sustainability Economics,Springer,https://link.springer.com/chapter/10.1007/978-3-031-87829-9_14,NA,71,2025-09-15,NA,10.1007/978-3-031-87829-9_14,0,0,0,1,1,… The indicators included in the EJI (see Fig. 14.1) help users identify communities that may … overall environmental justice index in the US We examine the state of environmental justice …,NA,https://scholar.google.com/scholar?q=related:XgGi7XET07EJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1808,TRUE,NA,NA
1,"LW Dass, AR Smith, J Krissberg, CS Wang, ...","New index demonstrates association between social vulnerability, environmental burden, and kidney failure risk among individuals with glomerular disease",2024,Clinical Journal of the …,journals.lww.com,https://journals.lww.com/cjasn/_layouts/15/oaks.journals/downloadpdf.aspx?an=01277230-990000000-00534,https://scholar.google.com/scholar?cites=13520198899056565487&as_sdt=2005&sciodt=2007&hl=en,13,2025-09-15,NA,NA,1,1,0,5,1,… environmental and social burden at the census tract level. This analysis evaluates the association between EJI-… by quartile of Environmental Justice Index Social-Environmental Ranking …,NA,https://scholar.google.com/scholar?q=related:79zk_kNlobsJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1809,TRUE,NA,NA
0,"AJ Fulton, PD Ries, GE Riley","Where Are the Benefits of Trees Needed Most? A Comparison of Equity-Based Mapping Tools in Austin, Texas",2025,Arboriculture &Urban Forestry …,auf.isa-arbor.com,https://auf.isa-arbor.com/content/early/2025/07/16/jauf.2025.020,NA,103,2025-09-15,HTML,NA,0,0,0,3,1,"… health and well-being of the people who reside there. Ultimately, urban forest equity is a form of environmental justice, … Data from CEJST were retrieved on 2024 January 14 from the tool’…",https://auf.isa-arbor.com/content/early/2025/07/16/jauf.2025.020,https://scholar.google.com/scholar?q=related:ilJGL_UBFlwJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1762,TRUE,NA,NA
0,"E Janio, AR Kahl, D Kpozehouen, N Askelson, ...",Association of distance to diagnosis and area-based social measures with stage at diagnosis among Iowans with HPV-related cancers,2025,Cancer Causes & …,Springer,https://link.springer.com/article/10.1007/s10552-025-02066-4,NA,67,2025-09-15,HTML,10.1007/s10552-025-02066-4,0,0,0,5,1,"… stamps, social vulnerability index, and environmental justice index. Distance was measured … Additionally, the use of one year of EJI data may not accurately reflect true EJI scores for all …",https://link.springer.com/article/10.1007/s10552-025-02066-4,https://scholar.google.com/scholar?q=related:jF1gCgx8uH8J:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1777,TRUE,NA,NA
0,J Riddle,An Investigation of Noise Mitigation Strategies and Socioeconomic Status in New York City,2024,NA,search.proquest.com,https://search.proquest.com/openview/e3c788b35bc18f2d99b7a91b4f8631fc/1?pq-origsite=gscholar&cbl=18750&diss=y,NA,98,2025-09-15,NA,NA,0,0,0,1,1,"… Furthermore, the Discussion chapter of this thesis will offer suggestions for updated policies … with new trends in mobility necessitate an updated Noise Code for NYC. A comparative …",NA,https://scholar.google.com/scholar?q=related:DBKz_g9wPTUJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1790,TRUE,NA,NA
0,"A Bam, Y Hu, X Wu, M Luo, N Rizvi, L Del Valle, ...",Differential miRNA Expressions Linking Environmental Risk Factors to Triple-Negative Breast Cancer Stages at Diagnosis,2025,Cancers,mdpi.com,https://www.mdpi.com/2072-6694/17/16/2618,NA,66,2025-09-15,HTML,NA,0,0,0,7,1,"… Environmental Justice Index (EJI) data with miRNA profiles, enabling us to quantify the influence of structural and environmental … cases enriched with environmental justice metrics. We …",https://www.mdpi.com/2072-6694/17/16/2618,https://scholar.google.com/scholar?q=related:tdjisswohI4J:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1752,TRUE,NA,NA
0,"H Oyler, K Le, J Chakraborty",Identifying Communities for Justice40 Investments Using Cumulative Impact Assessment of Climate and Environmental Burdens,2023,NA,bren.ucsb.edu,https://bren.ucsb.edu/sites/default/files/05_JayajitChakraborty_Bren.pdf,NA,33,2025-09-15,PDF,NA,0,0,0,3,2,… approaches from other web-based environmental justice (EJ) mapping/screening … updated. This workflow will create a cumulative burden index using current CEJST burden indicators …,https://bren.ucsb.edu/sites/default/files/05_JayajitChakraborty_Bren.pdf,https://scholar.google.com/scholar?q=related:OikZWOpm2-YJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1784,TRUE,NA,NA
0,L Berman,"Interface Between Sustainability, Public Health, and Environment: Indicators for Measuring and Tracking Impacts of Brownfields Redevelopment",2023,NATO Advanced Research Workshop,Springer,https://link.springer.com/chapter/10.1007/978-94-024-2278-8_1,NA,64,2025-09-15,NA,10.1007/978-94-024-2278-8_1,0,0,0,1,2,… ’s Environmental Justice Index (EJI) [8] or EPA’s Environmental … health indicators associated with redevelopment. We found few publications on sustainability or public health indicators …,NA,https://scholar.google.com/scholar?q=related:04Zy0k4vyIcJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1805,TRUE,NA,NA
0,"N Rizvi, R Hamilton, XC Wu, MD Celestin Jr, ...",Mediation Analysis to Investigate Differences in Prostate Cancer Diagnosis Stage Through Environmental Risk Factors in Louisiana,2025,Current …,pmc.ncbi.nlm.nih.gov,https://pmc.ncbi.nlm.nih.gov/articles/PMC12384859/,NA,68,2025-09-15,HTML,NA,0,0,0,5,1,"… ) and with environmental justice indicators [28]. The Environmental Justice Index (EJI) is a … It was designed to assess cumulative environmental burdens and their impacts on health, …",https://pmc.ncbi.nlm.nih.gov/articles/PMC12384859/,https://scholar.google.com/scholar?q=related:gHod-qvodIoJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1821,TRUE,NA,NA
0,NM DelMastro-Jeffery,Mapping at the margins: Environmental justice & racial equity in higher education,2024,NA,ideals.illinois.edu,https://www.ideals.illinois.edu/items/134270,NA,34,2025-09-15,NA,NA,0,0,0,1,1,… The environmental justice movement has existed since the 1980s as a response to … that proximity to environmental toxins is likely to impair mental and physical health. Scholarship …,https://www.ideals.illinois.edu/items/134270/bitstreams/442204/data.pdf,https://scholar.google.com/scholar?q=related:szfBpQwVGUEJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1825,TRUE,NA,NA
0,AD Graham,The Implications of Environmental Health Disparities in Multiple Sclerosis Care,2025,NA,search.proquest.com,https://search.proquest.com/openview/1648bdf5b2ea3ea142ad59d3a2d8c50e/1?pq-origsite=gscholar&cbl=18750&diss=y,NA,32,2025-09-15,NA,NA,0,0,0,1,1,"… environmental justice index ranking (EJI), as well as their social vulnerability index (SVI), and environmental burden index (… an individual’s health (Environmental Justice Index, 2024). In …",NA,https://scholar.google.com/scholar?q=related:OsxfP_wVc84J:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental Justice Index (EJI),1761,TRUE,NA,NA
1,"L Mahowald, A Shaw",Climate Change Risk for LGBT People in the United States,2024,NA,escholarship.org,https://escholarship.org/content/qt7xw635f3/qt7xw635f3.pdf,https://scholar.google.com/scholar?cites=1121889444523494756&as_sdt=2005&sciodt=2007&hl=en,2,2025-09-15,PDF,NA,1,1,1,2,1,"Climate change represents a global challenge, but it also exacerbates existing disparities among individuals and communities. LGBT people face discrimination and exclusion, creating …",https://escholarship.org/content/qt7xw635f3/qt7xw635f3.pdf,https://scholar.google.com/scholar?q=related:ZE0VeoHAkQ8J:scholar.google.com/&scioq=%22future+risk+index%22%7C%22fema+future+risk+index%22%7C%22fri+future+risk+index%22%7C%22fema+fri%22%7C%22fema+climate+risk+index%22%7C%22fema+disaster+risk+index%22%7C%22future+disaster+risk+tool+fema%22%7C%22future+risk+index+fema+prototype%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2025,fri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Future Risk Index (FRI),1871,TRUE,NA,NA
4,"JA Velasco, C Luna-Aranguré, ...","Drivers of urban biodiversity in Mexico and joint risks from future urban expansion, climate change, and urban heat island effect",2024,PLoS …,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0308522,https://scholar.google.com/scholar?cites=9098731931348706879&as_sdt=2005&sciodt=2007&hl=en,4,2025-09-15,HTML,NA,4,4,1,3,1,"Urbanization is a phenomenon where humans concentrate in high densities and consume more per capita energy than in rural areas, imposing high pressures on biodiversity and …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0308522,https://scholar.google.com/scholar?q=related:PyaLAnwwRX4J:scholar.google.com/&scioq=%22future+risk+index%22%7C%22fema+future+risk+index%22%7C%22fri+future+risk+index%22%7C%22fema+fri%22%7C%22fema+climate+risk+index%22%7C%22fema+disaster+risk+index%22%7C%22future+disaster+risk+tool+fema%22%7C%22future+risk+index+fema+prototype%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2025,fri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Future Risk Index (FRI),1869,TRUE,NA,NA
0,"F Yang, C Yang, T Qie, W Wang, ...",Risk Avoidance Decision-Making for Intelligent Vehicles Based on Spatio-Temporal Risk Prediction,2024,2024 8th CAA …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/10830017/,NA,1,2025-09-15,NA,NA,0,0,0,5,1,"In order to improve the collision risk assessment method of intelligent vehicles in complex traffic scenarios and avoid collision risk in real time, this paper proposes a risk avoidance …",NA,https://scholar.google.com/scholar?q=related:vDp_rXItLSMJ:scholar.google.com/&scioq=%22future+risk+index%22%7C%22fema+future+risk+index%22%7C%22fri+future+risk+index%22%7C%22fema+fri%22%7C%22fema+climate+risk+index%22%7C%22fema+disaster+risk+index%22%7C%22future+disaster+risk+tool+fema%22%7C%22future+risk+index+fema+prototype%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2025,fri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Future Risk Index (FRI),1868,TRUE,NA,NA
0,L Bonifati,L'altra faccia degli executive orders di Trump: la “guerra ai dati” ei rischi per le future emergenze,2025,FEDERALISMI. IT,cris.unibo.it,https://cris.unibo.it/handle/11585/1017979,NA,6,2025-09-15,NA,NA,0,0,0,1,1,L’articolo prende spunto dai recenti executive orders firmati all’inaugurazione della seconda presidenza di Donald Trump e pone l’attenzione sull’attacco ai dati governativi e alla …,https://cris.unibo.it/bitstream/11585/1017979/1/2025-Bonifati-Trump-guerra-dati_Fed.pdf,https://scholar.google.com/scholar?q=related:c-PmRCUY9isJ:scholar.google.com/&scioq=%22future+risk+index%22%7C%22fema+future+risk+index%22%7C%22fri+future+risk+index%22%7C%22fema+fri%22%7C%22fema+climate+risk+index%22%7C%22fema+disaster+risk+index%22%7C%22future+disaster+risk+tool+fema%22%7C%22future+risk+index+fema+prototype%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2025,fri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Future Risk Index (FRI),1870,TRUE,NA,NA
0,"D Liu, M Li, L Zhang, M Li, M Faiz, T Li, S Cui, ...",Risk Measurement Analysis of a Regional Water‒Land-Energy-Food Coupling System Under Complex and Uncertain Climate Influences,NA,Available at SSRN …,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4891409,NA,3,2025-09-15,NA,NA,0,0,0,8,NA,"… Therefore, when the scenario conditions are worse, the future risk index of the Heilongjiang coupled system is greater. In addition, from a time perspective, the risk indices of the four …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4891409,https://scholar.google.com/scholar?q=related:dTJcE2MPKdoJ:scholar.google.com/&scioq=%22future+risk+index%22%7C%22fema+future+risk+index%22%7C%22fri+future+risk+index%22%7C%22fema+fri%22%7C%22fema+climate+risk+index%22%7C%22fema+disaster+risk+index%22%7C%22future+disaster+risk+tool+fema%22%7C%22future+risk+index+fema+prototype%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2025,fri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Future Risk Index (FRI),1867,TRUE,NA,NA
2,"C Huang, A Zhang, M Zhang, ...",Venture capital and vulnerability: Navigating natural disasters and investment resilience,2025,European Financial …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1111/eufm.12528,https://scholar.google.com/scholar?cites=14289324567282373282&as_sdt=2005&sciodt=2007&hl=en,5,2025-09-15,NA,10.1111/eufm.12528,2,2,1,4,1,This study examines the impact of natural disasters on venture capital (VC) investment decisions. Using 47 catastrophic natural disasters occurred in the United States from 1990 to 2019…,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/eufm.12528,https://scholar.google.com/scholar?q=related:otIgYfzgTcYJ:scholar.google.com/&scioq=%22future+risk+index%22%7C%22fema+future+risk+index%22%7C%22fri+future+risk+index%22%7C%22fema+fri%22%7C%22fema+climate+risk+index%22%7C%22fema+disaster+risk+index%22%7C%22future+disaster+risk+tool+fema%22%7C%22future+risk+index+fema+prototype%22&hl=en&as_sdt=2007&as_ylo=2024&as_yhi=2025,fri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Future Risk Index (FRI),1866,TRUE,NA,NA
