cites,authors,title,year,source,publisher,article_url,cites_url,gs_rank,query_date,type,doi,ecc,cites_per_year,cites_per_author,author_count,age,abstract,full_text_url,related_url,source_file,tool_name,study_id,double_code,topic_cat,tool_use_type
0,P Satish,Routes to Equity: Evaluating the Application of Federal Geospatial Equity Tools in a Transportation Vulnerability Assessment,2024,Capstone Report,ideals.illinois.edu,https://www.ideals.illinois.edu/items/131838,,19,2025-09-15,,,0,0,0,1,1,The Kansas Department of Transportation contracted Stantec consulting to develop a Resilience Improvement Plan for the State's transportation system. This report builds upon the …,https://www.ideals.illinois.edu/items/131838/bitstreams/437848/data.pdf,https://scholar.google.com/scholar?q=related:FyfObKDwC4oJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Transit, mobility & transportation",Evaluated
0,P Sethi,Inside Trump's campaign to censor climate science,2025,Impact of Social Sciences Blog,eprints.lse.ac.uk,https://eprints.lse.ac.uk/129389/,,656,2025-09-15,,,0,0,0,1,1,"… Other groups, such as the Public Environmental Data partners, are also helping by preserving essential tools like the Climate and Economic Justice Screening Tool, which the White …",https://eprints.lse.ac.uk/129389/1/impactofsocialsciences_2025_8_4_inside-trumps-campaign-to-censor-climate-science.pdf,https://scholar.google.com/scholar?q=related:JmD69EcixzkJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Governance, policy & institutional frameworks",Mentioned/Context
1,"PA Newman-Casey, LA Hark, MC Lu, ...",Social determinants of health and glaucoma screening and detection in the SIGHT Studies,2024,Journal of …,journals.lww.com,https://journals.lww.com/glaucomajournal/fulltext/2024/08001/social_determinants_of_health_and_glaucoma.16.aspx,https://scholar.google.com/scholar?cites=17550064404971629702&as_sdt=2005&sciodt=2007&hl=en,499,2025-09-15,,,1,1,0,4,1,… A new tool that could also help identify appropriate neighborhoods is the Climate and Economic Justice Screening tool 27 that uses census tract data to identify neighborhoods with …,https://pmc.ncbi.nlm.nih.gov/articles/PMC11613646/,https://scholar.google.com/scholar?q=related:hqyPk5dajvMJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Health & well-being,Mentioned/Context
68,"PGT Lewis, WA Chiu, E Nasser, J Proville, ...",Characterizing vulnerabilities to climate change across the United States,2023,Environment …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0160412023000454,https://scholar.google.com/scholar?cites=9081202494777090036&as_sdt=2005&sciodt=2007&hl=en,76,2025-09-15,HTML,,68,34,14,5,2,"Climate change will cause a range of related risks, including increases in infectious and chronic disease, intensified social and economic stresses, and more frequent extreme weather …",https://www.sciencedirect.com/science/article/pii/S0160412023000454,https://scholar.google.com/scholar?q=related:9F-UAo7pBn4J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Climate hazards & risks,Applied
0,"PI Okoye, RA McManamay","Extending shared socioeconomic pathways to future water supply infrastructure scenarios: a case study of San Antonio, TX",2025,Environmental Research …,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/2515-7620/addeaa/meta,,606,2025-09-15,HTML,10.1088/2515-7620,0,0,0,2,1,"Municipal water supplies face increasing pressures from aging infrastructure, shortages, and declining quality, necessitating the exploration of alternative infrastructure futures as a …",https://iopscience.iop.org/article/10.1088/2515-7620/addeaa/meta,https://scholar.google.com/scholar?q=related:E08PN7kiuLwJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Water resources & flooding,None
0,PJ Marcotullio,New York State Climate Impacts Assessment,,nysclimateimpacts.org,,https://nysclimateimpacts.org/wp-content/uploads/2024/01/Assessment-ch6-energy-01-31-24.pdf,,602,2025-09-15,PDF,,0,0,0,1,,"Energy plays an integral role in New Yorkers’ lives. It powers the economy, moves people and goods, keeps homes and workplaces at a livable temperature, and runs critical …",https://nysclimateimpacts.org/wp-content/uploads/2024/01/Assessment-ch6-energy-01-31-24.pdf,https://scholar.google.com/scholar?q=related:CB9J-GS3aawJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Energy & decarbonization,Mentioned/Context
8,"PL Ragon, C Buysse, A Sen, M Meyer, ...",Potential benefits of the US Phase 3 greenhouse gas emissions regulation for heavy-duty vehicles,2023,"ICCT: Washington, DC …",theicct.org,https://theicct.org/wp-content/uploads/2023/04/hdv-phase3-ghg-standards-benefits-apr23.pdf,https://scholar.google.com/scholar?cites=15203699725408805852&as_sdt=2005&sciodt=2007&hl=en,763,2025-09-15,PDF,,8,4,2,5,2,… Those population groups are defined using criteria in EPA’s Climate and Economic Justice Screening tool. The definitions and populations of communities meeting each EJ criteria can …,https://theicct.org/wp-content/uploads/2023/04/hdv-phase3-ghg-standards-benefits-apr23.pdf,https://scholar.google.com/scholar?q=related:3COy_Fhk_tIJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Air quality & pollution,Applied
0,"PR Tuttle, S Lindbergh, AJ Moss",Jump-Starting Global Grid Decarbonization: US-Dutch Partnerships Energize Utility-Scale Battery Deployment,,researchgate.net,,https://www.researchgate.net/profile/Sarah-Lindbergh/publication/380177589_Jump-Starting_Global_Grid_Decarbonization_US-Dutch_Partnerships_Energize_Utility-Scale_Battery_Deployment/links/66fd9b0e9e6e82486ffe7cc7/Jump-Starting-Global-Grid-Decarbonization-US-Dutch-Partnerships-Energize-Utility-Scale-Battery-Deployment.pdf,,404,2025-09-15,PDF,,0,0,0,3,,"… Screening tools have been developed to identify the eligibility of projects for the infrastructure law and monitor associated environmental justice goals such as EJScreen , CEJST , EJI (…",https://www.researchgate.net/profile/Sarah-Lindbergh/publication/380177589_Jump-Starting_Global_Grid_Decarbonization_US-Dutch_Partnerships_Energize_Utility-Scale_Battery_Deployment/links/66fd9b0e9e6e82486ffe7cc7/Jump-Starting-Global-Grid-Decarbonization-US-Dutch-Partnerships-Energize-Utility-Scale-Battery-Deployment.pdf,https://scholar.google.com/scholar?q=related:O2CnmADPo8wJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Energy & decarbonization,Mentioned/Context
1,"PR Vieira de Oliveira Salerno, PGT Lewis, ...",Climate Vulnerability and Cardiovascular‐Kidney‐Metabolic Disease in the United States,2025,Journal of the …,ahajournals.org,https://www.ahajournals.org/doi/abs/10.1161/JAHA.124.038251,https://scholar.google.com/scholar?cites=10470061452814248159&as_sdt=2005&sciodt=2007&hl=en,226,2025-09-15,,10.1161/JAHA.124.038251,1,1,0,3,1,"… Its companion, the Climate and Economic Justice Screening Tool enables the visualization … as “disadvantaged” by the Climate and Economic Justice Screening Tool, but there was a …",https://www.ahajournals.org/doi/pdf/10.1161/JAHA.124.038251,https://scholar.google.com/scholar?q=related:3-iAJ2shTZEJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Health & well-being,Mentioned/Context
0,PS Acevedo Alvarado,"Developing equitable electric vehicle charging infrastructure: a mixed-methods analysis of Austin, Texas",2024,,repositories.lib.utexas.edu,https://repositories.lib.utexas.edu/items/d0fbd88c-608f-49e2-ad53-2d52835718d9,,703,2025-09-15,,,0,0,0,1,1,"Austin, TX, has set a goal for 40% of vehicle miles traveled to be electrified by 2030, with diverse EV ownership across the city. To support this goal, I developed an equitable distribution …",https://repositories.lib.utexas.edu/bitstreams/c6e896fe-4571-45fb-be4f-0e6667f1174d/download,https://scholar.google.com/scholar?q=related:uStBUAMlUzAJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Transit, mobility & transportation",Applied
0,PV Beach,"ST. JOHNS COUNTY, FLORIDA",2024,,upload.wikimedia.org,https://upload.wikimedia.org/wikipedia/commons/0/03/St._Johns_County%2C_Florida%2C_Ponte_Vedra_Beach-_Coastal_storm_risk_management%2C_final_integrated_feasibility_report_and_environmental_assessment_-_USACE-p16021coll7-26115.pdf,,794,2025-09-15,PDF,,0,0,0,1,1,"Risk from coastal storms due to inundation, erosion, and wave attack along the St. Johns County shoreline threaten infrastructure and contribute to public safety hazards. The purpose of …",https://upload.wikimedia.org/wikipedia/commons/0/03/St._Johns_County%2C_Florida%2C_Ponte_Vedra_Beach-_Coastal_storm_risk_management%2C_final_integrated_feasibility_report_and_environmental_assessment_-_USACE-p16021coll7-26115.pdf,https://scholar.google.com/scholar?q=related:qTHTbwpDpmkJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Water resources & flooding,None
0,"Q Cui, A Erfani, P DeCorla-Souza",Crowdfunding for Equitable Ev Charging Infrastructure,,Available at SSRN 4856911,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4856911,,337,2025-09-15,,,0,0,0,3,,"The transportation sector significantly contributes to greenhouse gas emissions, highlighting the need to transition to Electric Vehicles (EVs) to reduce fossil fuel dependence and …",https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4856911,https://scholar.google.com/scholar?q=related:tr7CGZwpNAUJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Transit, mobility & transportation",Mentioned/Context
2,"Q Yu, T Que, LJ Cushing, G Pierce, K Shen, ...",Equity and reliability of public electric vehicle charging stations in the United States,2025,Nature …,nature.com,https://www.nature.com/articles/s41467-025-60091-y,https://scholar.google.com/scholar?cites=13805670331670431230&as_sdt=2005&sciodt=2007&hl=en,216,2025-09-15,HTML,,2,2,0,6,1,"… Climate and Economic Justice Screening Tool (CEJST) 82 , a new tool that aims to help federal agencies identify DACs. The CEJST … The substantial overlap between CEJST and DOE …",https://www.nature.com/articles/s41467-025-60091-y,https://scholar.google.com/scholar?q=related:_oVdZQWYl78J:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Transit, mobility & transportation",Applied
0,"QEA Anchor, W Olympia",Appendix Q: Cumulative Impacts Report,2024,,apps.ecology.wa.gov,https://apps.ecology.wa.gov/publications/parts/2406012part19.pdf,,700,2025-09-15,PDF,,0,0,0,2,1,"Cumulative impacts are effects that would result from the impacts of utility-scale onshore wind energy facilities added to the impacts from other past, present, and reasonably …",https://apps.ecology.wa.gov/publications/parts/2406012part19.pdf,https://scholar.google.com/scholar?q=related:yziSLjQ-J9kJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,Energy & decarbonization,Mentioned/Context
0,"R Beilinson, R Cherian, G Lee, J Mandelbaum, ...",Decarbonization and Climate Resilience Funding Access for Disadvantaged Communities,,graham.umich.edu,,https://graham.umich.edu/media/files/dow/Dow-Masters-2023-Funding-Access.pdf,,492,2025-09-15,PDF,,0,0,0,5,,"This project aimed to develop resources to help disadvantaged communities (DACs) in the United States more easily access federal climate resilience funding. Specifically, we sought …",https://graham.umich.edu/media/files/dow/Dow-Masters-2023-Funding-Access.pdf,https://scholar.google.com/scholar?q=related:to8zZsi9tWAJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Economy, labor & development",Applied
0,R Bishop,Overview &Advancements of the Evolve Central Appalachia Rare Earth &Critical Minerals Project,2024,,osti.gov,https://www.osti.gov/servlets/purl/2476118,,804,2025-09-15,PDF,,0,0,0,1,1,"… Methods of Analysis: ArcGIS, EJScreen, CORD, CEJST, &other publicly available data …",https://www.osti.gov/servlets/purl/2476118,https://scholar.google.com/scholar?q=related:Swm13rUbHkUJ:scholar.google.com/&scioq=%22climate+and+economic+justice+screening+tool%22%7C%22cejst%22%7C%22justice40+screening+tool%22%7C%22climate+economic+justice+tool%22%7C%22justice40+cejst%22%7C%22ceq+cejst%22%7C%22environmental+justice+screening+cejst%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,cejst,Climate and Economic Justice Screening Tool (CEJST),,,"Economy, labor & development",Applied
