cites,authors,title,year,source,publisher,article_url,cites_url,gs_rank,query_date,type,doi,ecc,cites_per_year,cites_per_author,author_count,age,abstract,full_text_url,related_url,source_file,tool_name,study_id,double_code,topic_cat,tool_use_type
10,"VG Zartarian, J Xue, AG Poulakos, ...",A US lead exposure hotspots analysis,2024,Environmental …,ACS Publications,https://pubs.acs.org/doi/abs/10.1021/acs.est.3c07881,https://scholar.google.com/scholar?cites=2508633864842654668&as_sdt=2005&sciodt=2007&hl=en,77,2025-09-15,,10.1021/acs.est.3c07881,10,10,3,4,1,"To identify US lead exposure risk hotspots, we expanded upon geospatial statistical methods from a published Michigan case study. The evaluation of identified hotspots using five lead …",https://pubs.acs.org/doi/full/10.1021/acs.est.3c07881,https://scholar.google.com/scholar?q=related:zDN2cTV10CIJ:scholar.google.com/&scioq=%22ejscreen%22%7C%22epa+ejscreen%22%7C%22environmental+justice+screening+and+mapping+tool%22%7C%22epa+ej+screen%22%7C%22ej+screen%22%7C%22epa+environmental+justice+mapping+tool%22%7C%22environmental+justice+screening+tool+epa%22%7C%22ejscreen+v2.0%22%7C%22ejscreen+2020%22%7C%22ejscreen+2022%22&hl=en&as_sdt=2007&as_ylo=2023&as_yhi=2024,ejscreen_3,EJScreen,1013,TRUE,NA,NA
0,F Buaku,"Transportation Equity: Between the Promise, Policies, and the Product Justice40 and Transportation Equity in the Houston Metropolitan Area",2025,NA,search.proquest.com,https://search.proquest.com/openview/eca91a25fdd455ee7e08ef5709c15b0d/1?pq-origsite=gscholar&cbl=18750&diss=y,NA,40,2025-09-15,NA,NA,0,0,0,1,1,"… In September 2024, a man in a wheelchair was struck by a … the rail line to school in December 2024. The area continues to … to produce an Environmental Justice Index which gives an …",NA,https://scholar.google.com/scholar?q=related:oN4TDH-5qqIJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2121,TRUE,NA,NA
0,"Z Cai, G Newman, M McNair, J Zheng, ...",Development of the Contamination Distribution Centered Toxics Mobility Vulnerability Index in the Beaumont–Port Arthur Region of Texas,2025,… and climate change,liebertpub.com,https://www.liebertpub.com/doi/abs/10.1177/26922932251369511,NA,42,2025-09-15,NA,10.1177/26922932251369511,0,0,0,5,1,"… , based on the Environmental Justice Index (EJI) developed by the ATSDR. The overall EJI is … The most recent update includes the development of ToxPi-GIS as an ArcToolbox for AGP, …",https://pmc.ncbi.nlm.nih.gov/articles/PMC12419771/,https://scholar.google.com/scholar?q=related:1j5-5M_hpNAJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2204,TRUE,NA,NA
0,MA Jaramillo,"Beating the Heat: Public Financing for Greener, more Resilient, and Healthier School Communities in Texas",2025,NA,dukespace.lib.duke.edu,https://dukespace.lib.duke.edu/bitstreams/69dc8dc9-e9fa-4c7b-a94b-bfd05294fa9d/download,NA,61,2025-09-15,PDF,NA,0,0,0,1,1,"… Index data and Environmental Justice Index climate burden scores for extreme heat (CDC/ATSDR, 2024). … Similarly, the Environmental Justice Index (EJI) climate burden score ranges …",https://dukespace.lib.duke.edu/bitstreams/69dc8dc9-e9fa-4c7b-a94b-bfd05294fa9d/download,https://scholar.google.com/scholar?q=related:0NJJEd_QNUkJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2155,TRUE,NA,NA
1,"JK Ghosh, B Martinez, C Beck, ...",Community Outbreak Preparedness Index (COPI),2023,Heluna Health …,copi.helunahealth.org,https://copi.helunahealth.org/assets/COPI-Technical-Report.pdf,https://scholar.google.com/scholar?cites=8150490570734981743&as_sdt=2005&sciodt=2007&hl=en,106,2025-09-15,PDF,NA,1,0.5,0,4,2,"… existing chronic health conditions and environmental exposures … , the Environmental Justice Index includes measures of … and health vulnerability areas of the EJI, multiple indicators of …",https://copi.helunahealth.org/assets/COPI-Technical-Report.pdf,https://scholar.google.com/scholar?q=related:b1LUrf1bHHEJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2133,TRUE,NA,NA
2,"PM Magee, RA Asp, CN Myers, ...",Assessing social determinants of health during critical illness: Implications and methodologies,2024,Critical Care …,criticalcare.theclinics.com,https://www.criticalcare.theclinics.com/article/S0749-0704(24)00045-9/abstract,https://scholar.google.com/scholar?cites=15007924081326274383&as_sdt=2005&sciodt=2007&hl=en,60,2025-09-15,NA,NA,2,2,1,4,1,… The Environmental Justice Index The CDC recently developed a new composite measure called the environmental justice index (EJI) to quantify and rank the cumulative health effects …,https://www.binasss.sa.cr/oct24/21.pdf,https://scholar.google.com/scholar?q=related:T7d7w2_bRtAJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2171,TRUE,NA,NA
0,"C Ginart, R Wurtz, AE Musselman, JP Watson",An Analysis of Equity and Equality Constraints on Power System Planning,2023,NA,osti.gov,https://www.osti.gov/servlets/purl/2325299,NA,85,2025-09-15,PDF,NA,0,0,0,4,2,"… Abstract—Environmental justice is a growing area of interest for power system … an “environmental justice index” (EJI) for characterizing the level of social, environmental, and health …",https://www.osti.gov/servlets/purl/2325299,https://scholar.google.com/scholar?q=related:qrq2japSnJwJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2106,TRUE,NA,NA
6,"R Winker, A Payton, E Brown, E McDermott, ...",Wildfires and climate justice: future wildfire events predicted to disproportionally impact socioeconomically vulnerable communities in North Carolina,2024,… in public health,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fpubh.2024.1339700/full,https://scholar.google.com/scholar?cites=9543474696027875943&as_sdt=2005&sciodt=2007&hl=en,46,2025-09-15,NA,10.3389/fpubh.2024.1339700,6,6,1,5,1,… ’s Forest Service’s WHP Index updated in 2020. The underlying methods surrounding … Environmental Justice Index (EJI) National Scale Air Toxics Assessment Respiratory Hazard Index…,https://www.frontiersin.org/journals/public-health/articles/10.3389/fpubh.2024.1339700/pdf,https://scholar.google.com/scholar?q=related:Z6qrK6w7cYQJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2180,TRUE,NA,NA
3,"E Garcia, D Kyne, W Donner, A Lomeli","Understanding the new frontiers of risk, social vulnerability, and environmental justice in space exploration in the Rio Grande Valley",2025,Environmental Hazards,Taylor &Francis,https://www.tandfonline.com/doi/abs/10.1080/17477891.2025.2459960,https://scholar.google.com/scholar?cites=2338058711280656441&as_sdt=2005&sciodt=2007&hl=en,84,2025-09-15,NA,10.1080/17477891.2025.2459960,3,3,1,4,1,"… updated permits and a reevaluation of environmental impacts… (South Texas Environmental Justice Network, Citation2024). … Social Vulnerability Index and Environmental Justice Index, …",NA,https://scholar.google.com/scholar?q=related:OSDkpQJ0ciAJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2117,TRUE,NA,NA
0,"KY Chang, YC Lee, CY Chang, CC Li, ...",Impact of Neighborhood Social Disparity on COPD Prevalence in the US,2025,American Journal of …,atsjournals.org,https://www.atsjournals.org/doi/abs/10.1164/ajrccm.2025.211.Abstracts.A3251,NA,37,2025-09-15,NA,10.1164/ajrccm.2025.211.Abstracts.A3251,0,0,0,5,1,"… were obtained from the 2024 CDC PLACES dataset, which … , EJI, SDI, and HOLC grade. These findings reveal the considerable impact of social determinants of health, environmental …",NA,https://scholar.google.com/scholar?q=related:IYGT6bH__boJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2143,TRUE,NA,NA
0,"N Etiler, Z Altinay, T Lensch, G Dermid, ...",Correlations between environmental justice indicators and community-level COVID-19 vaccination rates among older adults,2024,… Public Health,Springer,https://link.springer.com/article/10.1186/s12982-024-00322-7,NA,6,2025-09-15,HTML,10.1186/s12982-024-00322-7,0,0,0,5,1,"… In 2022, CDC enhanced the SVI by adding environmental burden and health vulnerability … existing index. The recently improved index, known as the Environmental Justice Index (EJI) …",https://link.springer.com/article/10.1186/s12982-024-00322-7,https://scholar.google.com/scholar?q=related:eDqb9DtE2cUJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2160,TRUE,NA,NA
0,A Barry,America's Next Top EJ Model: Assessing the Role of Food Access in Environmental Justice Models,2024,NA,digitalcommons.unl.edu,https://digitalcommons.unl.edu/envstudtheses/376/,NA,1,2025-09-15,NA,NA,0,0,0,1,1,… New Model of the CDC and ASTDR’s Environmental Justice Index with the addition of percent ranked food access values calculated from the USDA’s Food Access Research Atlas. EJI …,https://digitalcommons.unl.edu/cgi/viewcontent.cgi?article=1374&context=envstudtheses,https://scholar.google.com/scholar?q=related:4h02iuJqSk8J:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2094,TRUE,NA,NA
1,"R Negri, L Ceferino, G Cremen",Prioritizing urban areas for the deployment of hyperlocal flood sensors using stakeholder elicitation and risk analysis,2025,Natural Hazards Review,ascelibrary.org,https://ascelibrary.org/doi/abs/10.1061/NHREFO.NHENG-2280,https://scholar.google.com/scholar?cites=604154218566743752&as_sdt=2005&sciodt=2007&hl=en,100,2025-09-15,NA,10.1061/NHREFO.NHENG-2280,1,1,0,3,1,"… EJI assesses the environmental burden and vulnerability of communities, focusing on exposure to pollutant and health … 98th percentile on the Environmental Justice Index for particulate …",https://engrxiv.org/preprint/download/3717/6608,https://scholar.google.com/scholar?q=related:yHY5kw9jYggJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2179,TRUE,NA,NA
1,"KST Kanankege, R Kandwal, AM Perez",Spatial indices quantifying exposure to swine farming in North Carolina,2025,Frontiers in Veterinary …,frontiersin.org,https://www.frontiersin.org/journals/veterinary-science/articles/10.3389/fvets.2025.1552028/full,https://scholar.google.com/scholar?cites=9941252336383390111&as_sdt=2005&sciodt=2007&hl=en,30,2025-09-15,NA,10.3389/fvets.2025.1552028,1,1,0,3,1,"… on a yearly basis with updated farm data and can play a … for health and environmental risks. In this study, the CDC’s Social Vulnerability Index (SVI) and Environmental Justice Index (EJI…",https://www.frontiersin.org/journals/veterinary-science/articles/10.3389/fvets.2025.1552028/pdf,https://scholar.google.com/scholar?q=related:n3GnNFRs9okJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2142,TRUE,NA,NA
0,"AJ Fulton, PD Ries, GE Riley","Where Are the Benefits of Trees Needed Most? A Comparison of Equity-Based Mapping Tools in Austin, Texas",2025,Arboriculture &Urban Forestry …,auf.isa-arbor.com,https://auf.isa-arbor.com/content/early/2025/07/16/jauf.2025.020,NA,103,2025-09-15,HTML,NA,0,0,0,3,1,"… health and well-being of the people who reside there. Ultimately, urban forest equity is a form of environmental justice, … Data from CEJST were retrieved on 2024 January 14 from the tool’…",https://auf.isa-arbor.com/content/early/2025/07/16/jauf.2025.020,https://scholar.google.com/scholar?q=related:ilJGL_UBFlwJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2103,TRUE,NA,NA
9,"N Popovich, AJ Figueroa, DA Sunter, M Shah",Identifying disadvantaged communities in the United States: An energy-oriented mapping tool that aggregates environmental and socioeconomic burdens,2024,Energy Research &Social …,Elsevier,https://www.sciencedirect.com/science/article/pii/S2214629623004516,https://scholar.google.com/scholar?cites=15019131389588296473&as_sdt=2005&sciodt=2007&hl=en,19,2025-09-15,HTML,NA,9,9,2,4,1,"… index to identify communities disproportionately impacted by environmental, energy, and climate … We review existing vulnerability indicators and indices to assess the tradeoffs of …",https://www.sciencedirect.com/science/article/pii/S2214629623004516,https://scholar.google.com/scholar?q=related:GVNUj2ysbtAJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2161,TRUE,NA,NA
1,"LW Dass, AR Smith, J Krissberg, CS Wang, ...","New index demonstrates association between social vulnerability, environmental burden, and kidney failure risk among individuals with glomerular disease",2024,Clinical Journal of the …,journals.lww.com,https://journals.lww.com/cjasn/_layouts/15/oaks.journals/downloadpdf.aspx?an=01277230-990000000-00534,https://scholar.google.com/scholar?cites=13520198899056565487&as_sdt=2005&sciodt=2007&hl=en,13,2025-09-15,NA,NA,1,1,0,5,1,… environmental and social burden at the census tract level. This analysis evaluates the association between EJI-… by quartile of Environmental Justice Index Social-Environmental Ranking …,NA,https://scholar.google.com/scholar?q=related:79zk_kNlobsJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2150,TRUE,NA,NA
0,"NG Snider-Hoy, RB Buchalter, TA Hastert, ...",Social–Environmental Burden Is Associated with Increased Colorectal Cancer Mortality in Metropolitan Detroit,2025,Cancer Research …,aacrjournals.org,https://aacrjournals.org/cancerrescommun/article/5/4/694/762133,NA,43,2025-09-15,HTML,NA,0,0,0,4,1,… States in 2024 (1). … Environmental Justice Index (EJI). This tool has been utilized in several other peer-reviewed studies to assess the relationships between social and environmental …,https://aacrjournals.org/cancerrescommun/article/5/4/694/762133,https://scholar.google.com/scholar?q=related:a5RZSgiNCEQJ:scholar.google.com/&scioq=%22environmental+justice+index%22%7C%22cdc+environmental+justice+index%22%7C%22atsdr+environmental+justice+index%22%7C%22cdc+eji%22%7C%22environmental+justice+composite+index+cdc%22%7C%22eji+2022%22%7C%22eji+2024+update%22%7C%22environmental+justice+health+index%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2025,eji,Environmental Justice Index (EJI),2165,TRUE,NA,NA
